Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,Unique Id
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / JOZINI FORMATION,,-27.73,-27.73,31.7,32.9,SUBAERIAL,,,s L467 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70834,,,,,,,,,,,,,,,,,,,,,19956-L 467
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / JOZINI FORMATION,,-27.48,-27.48,31.7,32.9,SUBAERIAL,,,s J11 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71151,,,,,,,,,,,,,,,,,,,,,19957-J 11
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / JOZINI FORMATION,,-27.48,-27.48,31.7,32.9,SUBAERIAL,,,s J16 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70844,,,,,,,,,,,,,,,,,,,,,19957-J 16
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / JOZINI FORMATION,,-27.48,-27.48,31.7,32.9,SUBAERIAL,,,s J18 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7085,,,,,,,,,,,,,,,,,,,,,19957-J 18
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / JOZINI FORMATION,,-27.48,-27.48,31.7,32.9,SUBAERIAL,,,s J5 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71165,,,,,,,,,,,,,,,,,,,,,19957-J 5
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / JOZINI FORMATION,,-27.42,-27.42,31.7,32.9,SUBAERIAL,,,s J66 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71066,,,,,,,,,,,,,,,,,,,,,19959-J 66
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / JOZINI FORMATION,SHINGWEDZI RIVER AREA,-23.2,-23.2,30.5,32.9,SUBAERIAL,,,s KS19 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70914,,,,,,,,,,,,,,,,,,,,,19960-KS 19
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / JOZINI FORMATION,OLIFANTS RIVER AREA,-23.92,-23.92,30.5,31,SUBAERIAL,,,s KA78 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70933,,,,,,,,,,,,,,,,,,,,,19961-KA 78
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION,SABIE RIVER AREA,-25.17,-25.17,30.5,32.9,SUBAERIAL,,,s CL209 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70925,,,,,,,,,,,,,,,,,,,,,19965-CL 209
[1675][1674][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / JOZINI FORMATION,,-27.8042,-27.8042,32.2417,32.2417,SUBAERIAL,,,s NR8 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,,18.3,2.62,,,,0.7163,,17.85,,15.75,,40,,,,,,,,,,,,,,,19967-NR 8
[1675],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / KULENI FORMATION,,-27.8252,-27.8252,32.2928,32.2928,SUBAERIAL,,,s 78-5 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9695,,,,,,,,,,,,,,,,,,,,,19968-78-5
[1675],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / KULENI FORMATION,,-27.8525,-27.8525,32.2928,32.2928,SUBAERIAL,,,s 78-40 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4317,,,,,,,,,,,,,,,,,,,,,19969-78-40
[1675],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / KULENI FORMATION,,-27.8525,-27.8525,32.2928,32.2928,SUBAERIAL,,,s 78-40B [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4962,,,,,,,,,,,,,,,,,,,,,19970-78-40B
[1675],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / KULENI FORMATION,,-27.8525,-27.8525,32.2928,32.2928,SUBAERIAL,,,s BK-6 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4672,,,,,,,,,,,,,,,,,,,,,19970-BK-6
[1675],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / KULENI FORMATION,,-27.8525,-27.8525,32.2928,32.2928,SUBAERIAL,,,s BK-7 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3963,,,,,,,,,,,,,,,,,,,,,19970-BK-7
[1675],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / KULENI FORMATION,,-27.725,-27.725,32.2653,32.2653,SUBAERIAL,,,s BN-6 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2403,,,,,,,,,,,,,,,,,,,,,19973-BN 6
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / BUMBENI COMPLEX,,-27.7931,-27.7931,32.2736,32.2736,SUBAERIAL,,,s 78-36 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71735,,,,,,,,,,,,,,,,,,,,,19974-78-36
[1675][1678],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / LEBOMBO REGION / BUMBENI COMPLEX,,-27.7931,-27.7931,32.2736,32.2736,SUBAERIAL,,,s 78-38 [1675],RHYOLITE [1675],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1675] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70892,,,,,,,,,,,,,,,,,,,,,19974-78-38
[7481],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / PACIFIC OCEAN,TALTAL-CHANARAL REGION,-25.5,-26.75,-70.3,-70.8,SUBAERIAL,,,s 21 [7481],RHYOLITE [7481],,,,,,,,,VOLCANIC ROCK,,,MODERATELY ALTERED,,WHOLE_ROCK [7481] ,284247.2235,3176.502,,82933.6317,,,25029.06,,36020.88,6151.008,619.5664,,21002.795,29303.3515,523.7052,,48600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,35,,,,16,,,,,,,,84,209,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199943
[7481],CONVERGENT MARGIN,ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / PACIFIC OCEAN,TALTAL-CHANARAL REGION,-25.5,-26.75,-70.3,-70.8,SUBAERIAL,,,s 25 [7481],RHYOLITE [7481],,,,,,,,,VOLCANIC ROCK,,,MODERATELY ALTERED,,WHOLE_ROCK [7481] ,352539.477,1198.68,,69543.5814,,,11892.69,,8719.34,3618.24,309.7832,,32458.865,27003.5948,218.2105,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,112,88,,,,,,,,,,,,,,,,518,31.2,56.2,,22.8,5.8,0.5,5.1,1.1,,1.7,,0.5,3.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199947
[4716],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / OREGON / DEVILS GARDEN LAVA,DEVILS GARDEN LAVA FIELD,42.2683,42.2683,-120.73,-120.73,SUBAERIAL,,,s M-3-34 [4716],RHYOLITE [4716],5000000 [4716],10000000 [4716],,CENOZOIC [4716],,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [4716] ,,,,,,,,,,,,,36692.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200297
[4716],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / CALIFORNIA / DEVILS GARDEN LAVA,DEVILS GARDEN LAVA FIELD,41.7717,41.7717,-120.2967,-120.2967,SUBAERIAL,,,s S-5 [4716],RHYOLITE [4716],5000000 [4716],10000000 [4716],,CENOZOIC [4716],,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [4716] ,,,,,,,,,,,,,28806.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200298
[4716],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / OREGON / DEVILS GARDEN LAVA,DEVILS GARDEN LAVA FIELD,42.6,42.6,-120.4217,-120.4217,SUBAERIAL,,,s M-3-40 [4716],RHYOLITE [4716],5000000 [4716],10000000 [4716],,CENOZOIC [4716],,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [4716] ,,,,,,,,,,,,,36692.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200301
[4716],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / OREGON / DEVILS GARDEN LAVA,DEVILS GARDEN LAVA FIELD,42.5767,42.5767,-120.6183,-120.6183,SUBAERIAL,,,s M-3-39 [4716],RHYOLITE [4716],5000000 [4716],10000000 [4716],,CENOZOIC [4716],,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [4716] ,,,,,,,,,,,,,37439.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200302
[4716],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / OREGON,,42.3467,42.3467,-120.82,-120.82,SUBAERIAL,,,s KFE-11 [4716],RHYOLITE [4716],5000000 [4716],10000000 [4716],,CENOZOIC [4716],,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [4716] ,,,,,,,,,,,,,4067.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200303
[4716],RIFT VOLCANICS,BASIN AND RANGE - GREAT BASIN / BASIN AND RANGE / OREGON,,42.4667,42.4667,-120.225,-120.225,SUBAERIAL,,,s 39-78 [4716],RHYOLITE [4716],5000000 [4716],10000000 [4716],,CENOZOIC [4716],,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [4716] ,,,,,,,,,,,,,6151.4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200304
[6201],CONTINENTAL FLOOD BASALT,NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE / SANDY BRAES OBISIDIAN,"NEAR TARDREE MOUNTAIN, ANTRIM COUNTY, NE IRELAND",54.75,55,-5.75,-6.25,SUBAERIAL,,,s S [6201],RHYOLITE [6201],,,,CENOZOIC [6201],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6201] ,352913.425,719.208,,,,,,,6289.36,603.04,,,40843.38,,109.10525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,43,,265,,,,,,,,,,,,,,524,69,152,19,65,17.8,1.69,15,2.2,12.9,2.2,8.6,,7,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200551
[6201],CONTINENTAL FLOOD BASALT,NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE / QUARRYTOWN RHYOLITE,"2 KM ENE OF KIRKINRIOLA, BALLYMENA AREA, ANTRIM COUNTY, NE IRELAND",54.87,54.87,-6.27,-6.27,SUBAERIAL,,,s Q [6201],RHYOLITE [6201],,,,CENOZOIC [6201],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6201] ,353848.295,239.736,,,,,,,3287.62,422.128,,,39266.095,,78.55578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,5,,123,,,,,,,,,,,,,,0,5.4,20.5,2.3,7.4,3.3,0.07,5.2,1.07,7.1,1.6,6.4,0.79,5,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200552
[6201],CONTINENTAL FLOOD BASALT,NORTH ATLANTIC IGNEOUS PROVINCE (NAIP) / BRITISH TERTIARY VOLCANIC PROVINCE / KIRKINRIOLA RHYOLITE,"KIRKINRIOLA, BALLYMENA AREA, ANTRIM COUNTY, NE IRELAND",54.87,54.87,-6.27,-6.27,SUBAERIAL,,,s K [6201],RHYOLITE [6201],,,,CENOZOIC [6201],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [6201] ,351043.685,179.802,,,,,,,1214.99,422.128,,,36111.525,,74.19157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953,0,,131,,,,,,,,,,,,,,0,4.3,14,0.71,0,0.94,0.005,1.6,0.25,3.07,0.86,3.31,,7.54,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200553
[2876],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / MALAWI,SOUTH MALAWI,-16.5,-17,34.5,35,SUBAERIAL,,,s 31 [2876],RHYOLITE [2876],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [2876] ,339825.245,2637.096,,53189.7255,,57910.32,0,,1214.99,964.864,1858.6992,,28972.235,20771.996,43.6421,,9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,18,14,16,234,22,,,,,153,22,170,1445,230,,,,,,,,,,,,,358,,526,,,,,,,,,,,,,,,,,,,,,,,65,,34,,,,,,,,,,,,,,,,,,,,,,,,,,200580
[3845],CONTINENTAL FLOOD BASALT,YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / COLUMBIA PLATEAU-BLUE MOUNTAINS PROVINCE / STRAWBERRY MOUNTAIN FORMATION,"STRAWBERRY MOUNTAIN, OREGON",44.1845,44.1845,-118.4256,-118.4256,SUBAERIAL,,,s TPT48-133 [3845],RHYOLITE [3845],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [3845] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,2.5,,,,,,,,,,,,,,,,,,,,,,,,,200987
[6167],CONTINENTAL FLOOD BASALT,KAROO PROVINCE - AFRICA / KAROO CENTRAL AREA,KOMATIPOORT,-30,-31,27,30,SUBAERIAL,,,s 746 [6167],RHYOLITE [6167],,,,,,,,PORPHYRITIC [6167] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [6167] ,322202.9455,2517.228,,66473.9256,,33291.44,11737.23,,12149.9,1326.688,387.229,,37522.78,25148.9523,0,,9800,500,,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201010
[7609],RIFT VOLCANICS,MID-AFRICAN RIFT SYSTEM / BENUE TROUGH / GAROUA RIFT (UPPER BENUE VALLEY) / H. BANGLI,,10.4,10.5,12.9,13,SUBAERIAL,,,s F3 [7609],RHYOLITE [7609],37000000 [7609],37000000 [7609],,CENOZOIC [7609],,,,MICROLITIC PORPHYRITIC [7609] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [7609] ,338048.992,719.208,,71607.6603,,,,14613.24,2287.04,482.432,1161.687,,36609.615,42656.7775,218.2105,,,,,,,,,,,,,,,,8400,,,,,,,,,,,,,,,14.6,,,,,,,,,,,,1,,0,0,,,0,0,0,237,25,,,,,453,29,47,729,431,,,,,,,,,,,,,35,73,104,,28.3,5.7,0.66,5,,5.7,,4,,4.85,0.81,,,,,,,,,,,,,51,,0.512639,,,0.734494,,,,,,,,,,,,,,,,,,,,,201939
[7609],RIFT VOLCANICS,MID-AFRICAN RIFT SYSTEM / BENUE TROUGH / GAROUA RIFT (UPPER BENUE VALLEY) / H. BANGLI,,10.4,10.5,12.9,13,SUBAERIAL,,,s F2 [7609],RHYOLITE [7609],37000000 [7609],37000000 [7609],,CENOZOIC [7609],,,,MICROLITIC PORPHYRITIC [7609] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [7609] ,,,,,,,,,,,,,35862.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201940
[2094],CONTINENTAL FLOOD BASALT,MIDCONTINENT RIFT SYSTEM - KEWEENAWAN / KEWEENAW PENINSULA / PORTAGE LAKE VOLCANICS,"MOUNT HOUGHTON AREA, LAKE MEDORA, MICHIGAN",47.24,47.24,-87.56,-87.56,SUBAERIAL,,,s 85KE83 [2094],RHYOLITE [2094],1100000000 [2094],1100000000 [2094],,,,,,"APHANITIC MATRIX, MASSIVE SPHERULITIC TEXTURE [2094] ",VOLCANIC ROCK,,,,,WHOLE_ROCK [2094] ,344967.03,539.406,,70919.634,,11889.8,1554.6,,357.35,482.432,232.3374,,80524.55,8902.284,87.2842,,2600,1300,,600,,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,4.3,,,0.34,0,27,13.2,,,29.3,0,,200,16,76,196,52,0,,,,,,,1.6,0.42,,,0.31,1260,27.6,132,,35.2,11,1.16,,1.89,,,,,7.02,0.98,7.34,3.36,,,,,,,,,,,16,2.76,,,,,,,,,,,,,,,,,,,,,,,,,201958
[2094],CONTINENTAL FLOOD BASALT,MIDCONTINENT RIFT SYSTEM - KEWEENAWAN / KEWEENAW PENINSULA / PORTAGE LAKE VOLCANICS,"MOUNT HOUGHTON AREA, LAKE MEDORA, MICHIGAN",47.24,47.24,-87.56,-87.56,SUBAERIAL,,,s 85KE65 [2094],RHYOLITE [2094],1100000000 [2094],1100000000 [2094],,,,,,APHANITIC MATRIX [2094] ,VOLCANIC ROCK,,,,,WHOLE_ROCK [2094] ,347304.205,539.406,,73565.889,,12589.2,932.76,,285.88,542.736,154.8916,,56450.2,25964.995,87.2842,,4100,1500,,600,,0,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,,,4,,,0,0,21,18.6,,,2.11,0,,145,21,80,216,50,0,,,,,,,1.2,0.24,,,0.28,1070,64.1,98,,51.2,10.7,0.98,,1.5,,,,,6.77,0.939,7.22,3.37,,,,,,,,,,,16.4,2.59,,,,,,,,,,,,,,,,,,,,,,,,,201960
